date,yield,species,region,size_range,dump_size,cooking_time,post_cook_temp
2019-09-10,0.68660264436127,Yellowfin,Atlantic ocean,4-5,2005.08496879415,3.47625522791106,69.4102490213977
2018-01-02,0.360849759850081,Albacore,Atlantic ocean,3-4,2140.40832797285,1.98544021428179,66.4732388441354
2019-03-13,0.514823178313394,Albacore,Atlantic ocean,1-3,2001.75830497821,1.84447276367753,64.2565799493332
2019-12-02,0.38667732470186,Yellowfin,Atlantic ocean,5-6,1729.80825601208,2.92858703756241,65.6326722349773
2018-07-06,0.537878881657286,Albacore,Indian ocean,3-4,1857.27444525297,2.40186749504861,62.3700204993862
2018-06-19,0.748811290376575,Yellowfin,Pacific ocean,4-5,1611.03399100088,2.79631033042115,67.5203723156816
2018-04-15,0.482601981067119,Albacore,Atlantic ocean,<1,2151.17301398231,2.0567377330177,66.7666384371222
2019-06-22,0.219786757496916,Albacore,Atlantic ocean,1-3,2311.11210337872,2.12428613418478,66.2381012264687
2019-08-23,0.318519749534211,Albacore,Pacific ocean,4-5,2122.87040236383,1.93592353851866,63.3446907549036
2018-06-16,0.410805123862188,Albacore,Pacific ocean,>6,2012.07323427851,1.97380079945365,60.8452599699553
2019-12-04,0.449494649572601,Albacore,Pacific ocean,<1,1975.96277096729,1.93649543771464,62.6166977163439
2019-09-27,0.601872776815408,Yellowfin,Indian ocean,>6,1989.74019448846,2.49917703269118,68.0246525270325
2018-05-15,0.586901455496454,Yellowfin,Pacific ocean,3-4,1789.29395153585,3.27679453326613,65.374897484074
2019-04-12,0.378357301469213,Yellowfin,Indian ocean,3-4,1910.94555004428,3.1816082481376,65.1167996546826
2018-08-26,0.530025781773037,Albacore,Indian ocean,4-5,1942.61582220518,2.3942323861022,61.2064801628711
2019-03-05,0.571969154419762,Albacore,Indian ocean,4-5,1639.39013680336,1.86495713577002,65.4626512136686
2018-02-28,0.362429779872899,Albacore,Indian ocean,<1,2078.60072995605,2.37759245664698,63.6318532386248
2019-05-16,0.535569291471707,Albacore,Indian ocean,<1,2118.29623374838,2.27889182202556,63.9346056464208
2018-11-20,0.665235462145358,Albacore,Pacific ocean,5-6,1598.63801566471,2.37011726868296,59.7572175664738
2019-03-12,0.611391448887761,Albacore,Indian ocean,1-3,1754.09505559775,1.91308313426825,65.3895432731688
2019-01-06,0.818725815059977,Albacore,Atlantic ocean,1-3,1783.87214499529,2.41453224436293,62.4106967601756
2018-10-02,0.542151421993719,Albacore,Pacific ocean,<1,1711.68122311343,1.97742321941546,59.4456866153966
2019-09-23,0.449142236036957,Albacore,Atlantic ocean,5-6,1780.79146546267,1.94004355476264,59.5076687931007
